235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,-0.0003,235
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0417,0.0002,235.0000,0.0000,0.0000,-0.0003,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,-0.0002,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,-0.0001,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,0.0000,0.0000,235.00002596
